source,text,created_at,retweet_count,favorite_count,word_count,sentiment
Twitter Web Client,Obama once again just missed a self-imposed deadline with Iran.,Thu Jul 02 19:41:00 +0000 2015,980,1688,11,-0.3919647479510927
Twitter Web Client,Our leadership is weak &amp; ineffective.,Thu Jul 02 19:41:00 +0000 2015,980,1688,6,-0.6123724356957946
Twitter Web Client,Double the sanctions!,Thu Jul 02 19:41:00 +0000 2015,980,1688,3,0
Twitter Web Client,A country must enforce its borders.,Thu Jul 02 19:24:12 +0000 2015,682,1164,6,0
Twitter Web Client,Respect for the rule of law is at our country’s core.,Thu Jul 02 19:24:12 +0000 2015,682,1164,12,0.14433756729740646
Twitter Web Client,We must build a wall!,Thu Jul 02 19:24:12 +0000 2015,682,1164,5,0.044721359549995794
Twitter Web Client,https://t.co/u25yI5T7E8,Thu Jul 02 19:24:12 +0000 2015,682,1164,7,0
Twitter Web Client,New orders for manufacturing down 9/10 months  http://t.co/RD1blUZyRn Time for fair trade.,Thu Jul 02 19:17:31 +0000 2015,247,409,15,0.40020827910809975
Twitter Web Client,Stop TPP!,Thu Jul 02 19:17:31 +0000 2015,247,409,2,-0.282842712474619
Twitter Web Client,Via @RedState by @EWErickson: “Always Play On Offense” http://t.co/mF3OjUMjp3,Thu Jul 02 19:12:19 +0000 2015,66,159,13,-0.1386750490563073
Twitter Web Client,"New jobs report: 432,000 left workforce, manufacturing &amp; durable goods go - http://t.co/RD1blUZyRn We need leaders who understand business.",Thu Jul 02 18:59:58 +0000 2015,442,550,21,0.687386354243376
Twitter Web Client,“TRUMP DECLARES VICTORY ON IMMIGRATION AS OBAMA ADMITS SOME ILLEGALS ARE ‘GANG BANGERS’” http://t.co/e0HLxf1dS2 via @BreitbartNews @ASwoyer,Thu Jul 02 18:49:27 +0000 2015,487,683,22,0.09594032236002469
Twitter Web Client,"Great article by @RichLowry on @POLITICOMag : “Sorry, Donald Trump Has A Point” http://t.co/5irmxJjPWk",Thu Jul 02 18:41:26 +0000 2015,187,339,16,-0.025
Twitter Web Client,"Via Huffington Post ""Congrats, America!",Thu Jul 02 18:29:04 +0000 2015,304,493,5,0.44721359549995793
Twitter Web Client,"Donald Trump Is Now A 2016 Presidential Front-runner"" http://t.co/X1YYz7x002 by Igor Bobic",Thu Jul 02 18:29:04 +0000 2015,304,493,17,-0.024253562503633298
Twitter Web Client,"Via World Tribune ""The elites' problem with Donald Trump: He's not for sale"" by Jeffrey T. Kuhner http://t.co/ez08iprQH1",Thu Jul 02 18:24:26 +0000 2015,306,475,22,-0.18122060890226885
Twitter Web Client,Via @trscoop: “Mark Levin DEFENDS Trump: Hillary Clinton is a CROOK and a FRAUD and she’s not treated this way!” http://t.co/MdU0pvTThi,Thu Jul 02 18:20:10 +0000 2015,422,504,26,0.22553355540891162
Twitter Web Client,"“NBC FIRES TRUMP, KEEPS SHARPTON: The bigots of the NBC executive suite look the other way” http://t.co/EfQk8cbbTR via @AmSpec by @JeffJlpa1",Thu Jul 02 17:59:12 +0000 2015,578,661,25,-0.02
Twitter Web Client,“Trump Gives 'Em Hell” http://t.co/dD53I0PeXw via @limbaugh,Thu Jul 02 17:47:07 +0000 2015,232,406,12,-0.2598076211353316
Twitter Web Client,Why doesn’t somebody study the horrible charges brought against @Macys for racial profiling?,Thu Jul 02 15:09:42 +0000 2015,646,1247,14,-0.1336306209562122
Twitter Web Client,Terrible hypocrites!,Thu Jul 02 15:09:42 +0000 2015,646,1247,2,-1.2374368670764582
Twitter Web Client,.@Macys stock just dropped.,Thu Jul 02 15:09:03 +0000 2015,1201,2029,4,0
Twitter Web Client,Interesting.,Thu Jul 02 15:09:03 +0000 2015,1201,2029,1,0.75
Twitter Web Client,So many people calling to say they are cutting up their @Macys credit card.,Thu Jul 02 15:09:03 +0000 2015,1201,2029,14,0.10690449676496976
Twitter Web Client,Thank you!,Thu Jul 02 15:09:03 +0000 2015,1201,2029,2,0.35355339059327373
Instagram,Make our borders strong and stop illegal immigration.,Wed Jul 01 22:27:55 +0000 2015,633,1134,8,-0.31819805153394637
Instagram,Even President Obama agrees- https://t.co/OcKfUFgSPU,Wed Jul 01 22:27:55 +0000 2015,633,1134,8,0.17677669529663687
Instagram,Look what the President of NBC sent me recently about his stay in my Las Vegas hotel.,Wed Jul 01 21:57:12 +0000 2015,463,771,17,0
Instagram,Very loyal guy.,Wed Jul 01 21:57:12 +0000 2015,463,771,3,1.0392304845413265
Instagram,https://t.co/J9bsbc1WEN,Wed Jul 01 21:57:12 +0000 2015,463,771,6,0
Twitter Web Client,Who is @Macys to pretend innocence when they “racial profile” all over the place?,Wed Jul 01 21:11:30 +0000 2015,865,1320,14,0.013363062095621232
Twitter Web Client,Paid big fine!,Wed Jul 01 21:11:30 +0000 2015,865,1320,3,0.2886751345948129
Twitter Web Client,"Interesting that @Macys criticized me but just paid $650,000 in fines for racial profiling.",Wed Jul 01 21:10:58 +0000 2015,2732,3128,13,6.93375245281537e-5
Twitter Web Client,Are they racists?,Wed Jul 01 21:10:58 +0000 2015,2732,3128,3,-0.5773502691896258
Twitter Web Client,.@GovernorPataki  couldn’t be elected dog catcher if he ran again—so he didn’t!,Wed Jul 01 21:09:53 +0000 2015,259,469,15,0
Twitter Web Client,".@GovernorPataki was a terrible governor of NY, one of the worst -- would’ve been swamped if he ran again!",Wed Jul 01 21:09:35 +0000 2015,164,352,19,-0.40147753427348304
Twitter Web Client,.@andersoncooper  Anderson—Thank you for being so fair with your reporting &amp; story last night.,Wed Jul 01 19:33:55 +0000 2015,211,692,15,0.3227486121839514
Twitter Web Client,Greatly appreciated!,Wed Jul 01 19:33:55 +0000 2015,211,692,2,0.9545941546018392
Twitter Web Client,"For all of those who want to #MakeAmericaGreatAgain, boycott @Macys.",Wed Jul 01 17:00:19 +0000 2015,2129,2743,10,-0.23717082451262844
Twitter Web Client,They are weak on border security &amp; stopping illegal immigration.,Wed Jul 01 17:00:19 +0000 2015,2129,2743,10,-0.600832755431992
Twitter Web Client,"Those who believe in tight border security, stopping illegal immigration &amp;  SMART trade deals w/other countries should boycott @Macys.",Wed Jul 01 16:59:51 +0000 2015,1396,2084,20,-0.36895121628746524
Instagram,My recent statement re: @macys -- We must have strong borders &amp; stop illegal immigration now!… https://t.co/HLCboRmTbl,Wed Jul 01 15:21:53 +0000 2015,659,1023,19,-0.2064741604835056
Twitter Web Client,Get ready for @Oreillyfactor tonight at 8- always interesting!,Tue Jun 30 22:52:18 +0000 2015,217,717,8,0.5480077554195744
Twitter for BlackBerry,"Via @THESHARKTANK1: ""Donald Trump's Controversial Mexican Comments Are Accurate"" http://t.co/nYL2QQMwKZ",Tue Jun 30 22:21:55 +0000 2015,511,702,14,-0.0668153104781061
Instagram,My just filed lawsuit against Univision.,Tue Jun 30 21:44:42 +0000 2015,858,1550,6,-0.20412414523193154
Instagram,Always fight back when right.,Tue Jun 30 21:44:42 +0000 2015,858,1550,5,0.1341640786499874
Instagram,#MakeAmericaGreatAgain https://t.co/ies96YzSeG,Tue Jun 30 21:44:42 +0000 2015,858,1550,6,0
Twitter Web Client,Watch me on the @oreillyfactor tonight at 8PM.,Tue Jun 30 20:51:17 +0000 2015,270,632,8,0
Twitter for BlackBerry,"@tedcruz, now I know you're smart!",Tue Jun 30 20:17:31 +0000 2015,286,415,6,0.20412414523193154
Twitter for BlackBerry,See you soon.,Tue Jun 30 20:17:31 +0000 2015,286,415,3,0
Twitter for BlackBerry,"http://t.co/vzVHbA1TAr
#TCOT #MAKEAMERICAGREATAGAIN!",Tue Jun 30 20:17:31 +0000 2015,286,415,7,0
Twitter Web Client,Thank you Ted.,Tue Jun 30 13:51:36 +0000 2015,987,1420,3,0.2886751345948129
Twitter Web Client,https://t.co/MVUzSAn6ru,Tue Jun 30 13:51:36 +0000 2015,987,1420,5,0
Twitter for Android,"I love the Mexican people, but Mexico is not our friend.",Tue Jun 30 12:57:28 +0000 2015,4151,4219,11,-0.3165869118066518
Twitter for Android,They're killing us at the border and they're killing us on jobs and trade.,Tue Jun 30 12:57:28 +0000 2015,4151,4219,14,-0.4008918628686366
Twitter for Android,FIGHT!,Tue Jun 30 12:57:28 +0000 2015,4151,4219,1,-0.5
Twitter for Android,We MUST have strong borders and stop illegal immigration.,Tue Jun 30 12:35:44 +0000 2015,1295,2180,9,-0.3
Twitter for Android,Without that we do not have a country.,Tue Jun 30 12:35:44 +0000 2015,1295,2180,8,0
Twitter for Android,"Also, Mexico is killing U.S. on trade.",Tue Jun 30 12:35:44 +0000 2015,1295,2180,8,-0.2651650429449553
Twitter for Android,WIN!,Tue Jun 30 12:35:44 +0000 2015,1295,2180,1,0.5
Instagram,Statement on Relationship with NBC- https://t.co/BpczGaIGWq,Mon Jun 29 20:14:37 +0000 2015,1019,1307,9,0
Instagram,Speaking at the City Club of Chicago.,Mon Jun 29 17:38:39 +0000 2015,197,468,7,0
Instagram,Sold out in minutes with thousands on the wait list!… https://t.co/7SKav05hnA,Mon Jun 29 17:38:39 +0000 2015,197,468,15,-0.06454972243679027
Twitter for BlackBerry,"Via @JNSworldnews by @JacobKamarasJNS:  ""Donald Trump says he is no apprentice when it comes to Israel""
http://t.co/O4yHtwCzbm",Mon Jun 29 16:24:15 +0000 2015,129,267,21,0.021821789023599242
Twitter for Android,"Remember, Univision apologized!",Mon Jun 29 11:54:39 +0000 2015,348,635,3,0.46188021535170065
Twitter for Android,Saudi Arabia should be paying the United States many billions of dollars for our defense of them.,Mon Jun 29 11:40:38 +0000 2015,811,928,17,0.18190171877724973
Twitter for Android,"Without us, gone!",Mon Jun 29 11:40:38 +0000 2015,811,928,3,0
Twitter for Android,@AlWaleedbinT,Mon Jun 29 11:40:38 +0000 2015,811,928,1,0
Twitter for iPhone,".@jorgeramosnews Please send me your new number, your old one’s not working.",Mon Jun 29 01:18:49 +0000 2015,237,438,13,0.22188007849009167
Twitter for iPhone,"Sincerely, Donald J. Trump",Mon Jun 29 01:18:49 +0000 2015,237,438,4,0.2
Twitter for iPhone,Univision apologized to me but I will not accept their apology.,Sun Jun 28 23:34:33 +0000 2015,892,1472,11,-0.6180982563844154
Twitter for iPhone,I will be suing them for a lot of money.,Sun Jun 28 23:34:33 +0000 2015,892,1472,10,-0.06324555320336761
Twitter for iPhone,Miss U.S.A. contestants are hurt!,Sun Jun 28 23:34:33 +0000 2015,892,1472,7,-0.6614378277661476
Twitter for Android,".@NYDailyNews, the dying tabloid owned by dopey clown Mort Zuckerman, puts me on the cover daily because I sell.",Sun Jun 28 23:23:25 +0000 2015,152,333,19,-0.0917662935482247
Twitter for Android,"My honor, but it is dead!",Sun Jun 28 23:23:25 +0000 2015,152,333,6,-0.5103103630798288
Twitter for Android,See story in Fusion and Huff.,Sun Jun 28 21:12:37 +0000 2015,204,325,6,0
Twitter for Android,Post about rape at the border.,Sun Jun 28 21:12:37 +0000 2015,204,325,6,-0.4082482904638631
Twitter for Android,Beyond terrible!,Sun Jun 28 21:12:37 +0000 2015,204,325,2,-0.5303300858899106
Twitter for Android,Isn't Fusion owned by Univision?,Sun Jun 28 21:12:37 +0000 2015,204,325,5,0
Twitter Web Client,Via @thehill by @martinmatishak: “Trump: ‘We look like we’re beggars’ in Iran nuclear talks” http://t.co/z8RpCnuGN1,Sun Jun 28 21:06:23 +0000 2015,153,231,20,-6.206335383118182e-18
Twitter for Android,Will be in Chicago tomorrow for a record setting (by far) luncheon.,Sun Jun 28 20:21:51 +0000 2015,163,469,12,0.2886751345948129
Twitter for BlackBerry,Addressing record crowd @ Madison County Iowa GOP Dinner.,Sun Jun 28 00:50:53 +0000 2015,388,926,8,0.21213203435596423
Twitter for BlackBerry,We can bring common sense to DC &amp; Make America Great Again!,Sun Jun 28 00:50:53 +0000 2015,388,926,12,0.14433756729740646
Twitter for BlackBerry,http://t.co/mI7j7XDzOY,Sun Jun 28 00:50:53 +0000 2015,388,926,6,0
Twitter for BlackBerry,"Must read article via @fitsnews: ""DONALD TRUMP VERSUS MEXICO"" http://t.co/tdjtvtB6NB",Sat Jun 27 20:40:55 +0000 2015,212,326,14,-0.09354143466934853
Twitter for BlackBerry,"A great article by @NolteNC
spelling out the truth on Mexico, trade, the border &amp; illegals.",Sat Jun 27 20:09:25 +0000 2015,339,417,16,0.375
Twitter for BlackBerry,Thank you @BreitbartNews http://t.co/oJnV2OXcEc,Sat Jun 27 20:09:25 +0000 2015,339,417,8,0.17677669529663687
Twitter for Android,I'll be in Iowa tonight making a speech to a record setting crowd.,Sat Jun 27 17:41:33 +0000 2015,433,1145,13,0.34668762264076824
Twitter for Android,"The word is getting out, MAKE AMERICA GREAT AGAIN!",Sat Jun 27 17:41:33 +0000 2015,433,1145,9,0.16666666666666666
Twitter for Android,The leader and negotiators representing Mexico are far smarter and more cunning than the leader and negotiators representing the U.S.!,Sat Jun 27 17:20:20 +0000 2015,399,680,21,0.34914862437758787
Twitter for Android,Only very stupid people think that the United States is making good trade deals with Mexico.,Sat Jun 27 17:17:08 +0000 2015,584,1046,16,0.0625
Twitter for Android,Mexico is killing us at the border and at trade!,Sat Jun 27 17:17:08 +0000 2015,584,1046,10,-0.23717082451262844
Twitter for Android,".@billmaher: Bill, you are really beginning to understand what is going on with ""Trump"" - actually, you always knew!",Sat Jun 27 15:49:48 +0000 2015,61,206,18,0.3818376618407357
Twitter for Android,"When you are in a war, or even a battle, losing is not an option!",Sat Jun 27 14:52:12 +0000 2015,839,1256,15,-0.16782927833565472
Twitter for Android,"When somebody challenges you unfairly, fight back - be brutal, be tough - don't take it.",Sat Jun 27 14:50:19 +0000 2015,3446,5378,14,-0.6013377943029549
Twitter for Android,It is always important to WIN!,Sat Jun 27 14:50:19 +0000 2015,3446,5378,6,0.5103103630798288
Twitter Web Client,Letter to @Univision - Re: @TrumpDoral https://t.co/6mauCmg6uO,Fri Jun 26 20:11:09 +0000 2015,450,671,10,0
Twitter Web Client,"If I win the presidency, my judicial appointments will do the right thing unlike Bush's appointee John Roberts on ObamaCare.",Fri Jun 26 16:38:33 +0000 2015,787,1704,20,0.2347871376374779
Twitter Web Client,.@Univision cares far more about Mexico than it does about the U.S.,Fri Jun 26 15:13:06 +0000 2015,772,1029,13,0.49923017660270624
Twitter Web Client,Are they controlled by the Mexican government?,Fri Jun 26 15:13:06 +0000 2015,772,1029,7,-0.1889822365046136
Twitter Web Client,Anyone who wants strong borders and good trade deals for the US should boycott @Univision.,Fri Jun 26 14:07:44 +0000 2015,716,1191,15,0.12909944487358055
Twitter Web Client,Once again the Bush appointed  Supreme Court Justice John Roberts has let us down.,Fri Jun 26 14:06:22 +0000 2015,807,1066,14,0.4008918628686366
Twitter Web Client,Jeb pushed him hard!,Fri Jun 26 14:06:22 +0000 2015,807,1066,4,-0.125
Twitter Web Client,Remember!,Fri Jun 26 14:06:22 +0000 2015,807,1066,1,0
Twitter Web Client,I love Mexico but not the unfair trade deals that the US so stupidly makes with them.,Thu Jun 25 14:27:45 +0000 2015,1321,1911,17,0.09113276110740212
Twitter Web Client,"Really bad for US jobs, only good for Mexico.",Thu Jun 25 14:27:45 +0000 2015,1321,1911,9,-0.4000000000000001
Twitter Web Client,Univision wants to back out of signed @MissUniverse contract because I exposed the terrible trade deals that the U.S. makes with Mexico.,Thu Jun 25 14:27:20 +0000 2015,1055,1172,23,-0.26064301757134345
Twitter Web Client,Mexican gov doesn't want me talking about terrible border situation &amp; horrible trade deals.,Thu Jun 25 14:26:52 +0000 2015,1180,1630,14,0
Twitter Web Client,Forcing Univision to get me to stop- no way!,Thu Jun 25 14:26:52 +0000 2015,1180,1630,9,0.13333333333333333
Twitter for Android,Governor Rick Scott of Florida did really poorly on television this morning.,Thu Jun 25 12:29:09 +0000 2015,175,352,12,-0.38971143170299744
Twitter for Android,I hope he is O.K.,Thu Jun 25 12:29:09 +0000 2015,175,352,6,0.20412414523193154
Twitter for Android,"I hear that dopey political pundit, Lawrence O'Donnell, one of the dumber people on television, is about to lose his show-no ratings?",Thu Jun 25 12:19:39 +0000 2015,242,476,23,-0.21894013475992852
Twitter for Android,Too bad,Thu Jun 25 12:19:39 +0000 2015,242,476,2,-0.5303300858899106
Twitter for Android,We have to bring back and cherish the middle class - once the backbone and true strength of the U.S.A.,Thu Jun 25 03:17:46 +0000 2015,823,1670,21,0.7528517213141738
Twitter for Android,It can happen!,Thu Jun 25 03:17:46 +0000 2015,823,1670,3,0
Twitter for Android,"My message, MAKE AMERICA GREAT AGAIN, is beginning to take hold.",Thu Jun 25 02:16:38 +0000 2015,1415,2506,11,0.15075567228888181
Twitter for Android,"Bring back our jobs, strengthen our military and borders, help our VETS!",Thu Jun 25 02:16:38 +0000 2015,1415,2506,12,0.14433756729740646
Twitter for Android,My daughter Ivanka did great tonight in New Hampshire.,Thu Jun 25 02:11:01 +0000 2015,138,682,9,0.6333333333333333
Twitter for Android,"The sold out crowd loved her, and she loved them.",Thu Jun 25 02:11:01 +0000 2015,138,682,10,0.31622776601683794
Twitter for Android,Thanks Ivanka!,Thu Jun 25 02:11:01 +0000 2015,138,682,2,0.42426406871192845
Twitter for Android,".@WhoopiGoldberg had better surround herself with better hosts than Nicole Wallace, who doesn't have a clue.",Thu Jun 25 02:07:53 +0000 2015,139,407,16,0.4
Twitter for Android,The show is close to death!,Thu Jun 25 02:07:53 +0000 2015,139,407,6,-0.3061862178478973
Twitter for Android,The ratings for The View are really low.,Thu Jun 25 01:55:14 +0000 2015,236,667,8,0
Twitter for Android,Nicole Wallace and Molly Sims are a disaster.,Thu Jun 25 01:55:14 +0000 2015,236,667,8,-0.35355339059327373
Twitter for Android,Get new cast or just put it to  sleep.,Thu Jun 25 01:55:14 +0000 2015,236,667,9,0.26666666666666666
Twitter for Android,Dead T.V.,Thu Jun 25 01:55:14 +0000 2015,236,667,3,-0.5773502691896258
Twitter for Android,"I am really beginning to respect Mark Halperin and John Heilemann as political reporters - they truly get why ""Trump"" poll numbers are high.",Thu Jun 25 01:00:32 +0000 2015,262,478,23,0.15013037812109384
Twitter for Android,"Just out, the new nationwide @FoxNews poll has me alone in 2nd place, closely behind Jeb Bush-but Bush will NEVER Make America Great Again!",Thu Jun 25 00:48:24 +0000 2015,579,1093,25,-0.185
Twitter for Android,Uncomfortable looking NBC reporter Willie Geist calls me to ask for favors and then mockingly smiles when he is told of my high poll numbers,Thu Jun 25 00:36:14 +0000 2015,274,590,25,-0.05
Twitter Web Client,".@Neilyoung’s song, “Rockin’ In The Free World” was just one of 10 songs used as background music.",Wed Jun 24 21:04:19 +0000 2015,202,391,17,0.2667891875399663
Twitter Web Client,Didn’t love it anyway.,Wed Jun 24 21:04:19 +0000 2015,202,391,5,0.33541019662496846
Twitter Web Client,"For the nonbeliever, here is a photo of @Neilyoung in my office and his $$ request—total hypocrite.",Wed Jun 24 21:01:34 +0000 2015,1063,1233,17,-0.12126781251816648
Twitter Web Client,http://t.co/Xm4BJvetIa,Wed Jun 24 21:01:34 +0000 2015,1063,1233,5,0
Twitter Web Client,.@Neilyoung A few months ago Neil Young came to my office looking for $$ on an audio deal &amp; called me last week to go to his concert.,Wed Jun 24 20:52:20 +0000 2015,290,395,27,0.06350852961085883
